-109.942000 129.199000 21.017500 1409569438153
-110.685000 128.920000 20.895500 1409569438171
-111.427000 128.706000 20.883600 1409569438187
-112.213000 128.543000 20.933100 1409569438204
-112.832000 128.261000 20.920000 1409569438220
-113.114000 128.143000 20.924900 1409569438238
-113.755000 127.918000 20.938200 1409569438254
-114.353000 127.914000 21.047700 1409569438273
-114.965000 127.698000 21.092700 1409569438287
-115.191000 127.604000 21.099200 1409569438304
-115.727000 127.439000 21.110800 1409569438322
-116.215000 127.314000 21.221700 1409569438338
-116.603000 127.192000 21.348900 1409569438355
-116.871000 127.381000 21.592100 1409569438371
-117.010000 127.479000 21.671500 1409569438388
-117.271000 127.528000 21.783000 1409569438421
-117.664000 127.531000 21.944900 1409569438438
-117.819000 127.474000 21.989400 1409569438455
-117.873000 127.485000 22.011000 1409569438472
-118.057000 127.566000 21.979800 1409569438490
-118.160000 127.503000 21.925400 1409569438506
-118.160000 127.340000 21.831300 1409569438522
-118.058000 127.274000 21.749000 1409569438539
-117.925000 127.318000 21.714000 1409569438556
-117.526000 127.459000 21.629700 1409569438573
-116.706000 127.719000 21.665100 1409569438589
-115.957000 127.766000 21.634200 1409569438607
-115.401000 127.789000 21.736000 1409569438627
-114.426000 127.924000 21.641500 1409569438642
-113.550000 128.092000 21.320000 1409569438657
-112.676000 128.234000 20.801500 1409569438674
-111.465000 128.278000 20.369200 1409569438690
-110.121000 128.282000 19.972200 1409569438707
-109.354000 128.305000 19.866200 1409569438725
-107.994000 128.389000 19.516200 1409569438741
-105.038000 127.826000 19.239200 1409569438757
-102.863000 127.899000 19.040100 1409569438774
-102.119000 128.104000 18.731300 1409569438791
-99.836200 128.412000 17.884300 1409569438808
-97.043800 128.465000 17.059600 1409569438824
-93.952700 128.381000 16.314300 1409569438841
-90.614500 128.161000 15.694700 1409569438857
-88.828600 127.982000 15.354000 1409569438875
-85.019000 127.668000 14.669200 1409569438892
-81.192500 127.350000 14.218300 1409569438908
-77.274600 127.214000 14.002400 1409569438927
-73.233500 126.414000 12.843800 1409569438960
-66.995700 125.814000 12.455800 1409569438976
-62.250800 125.005000 12.263800 1409569438992
-58.349300 124.390000 12.194400 1409569439008
-54.764300 123.508000 12.309300 1409569439025
-53.166300 123.149000 12.214200 1409569439043
-49.094000 122.815000 11.657600 1409569439059
-42.809900 124.461000 11.316600 1409569439076
-36.836000 125.386000 11.321100 1409569439094
-31.194300 124.952000 11.554700 1409569439109
-28.794700 124.477000 11.264300 1409569439128
-24.306000 124.616000 10.447400 1409569439146
-19.048300 125.040000 9.649000 1409569439160
-13.658300 124.854000 9.117960 1409569439176
-11.109800 124.653000 8.955230 1409569439193
-5.946120 125.088000 8.718990 1409569439210
-0.579090 125.193000 8.426860 1409569439227
4.262670 123.970000 7.653170 1409569439245
6.316670 123.614000 7.195570 1409569439262
11.232400 122.947000 6.986040 1409569439278
16.813800 123.105000 7.589820 1409569439295
21.972900 122.668000 6.547150 1409569439312
26.729300 122.872000 6.019330 1409569439328
31.815500 123.165000 5.700170 1409569439346
34.382900 123.488000 5.321290 1409569439363
38.794700 123.653000 4.698590 1409569439379
43.439100 123.917000 4.149970 1409569439396
48.352200 123.411000 3.789880 1409569439413
50.778900 123.810000 3.444470 1409569439454
60.863700 122.887000 3.171320 1409569439464
66.379300 122.815000 3.714430 1409569439479
71.139400 122.919000 3.896950 1409569439497
73.366600 122.774000 3.806590 1409569439513
77.964900 121.993000 4.014230 1409569439530
82.515800 121.487000 4.664070 1409569439548
87.226800 121.522000 5.084540 1409569439563
91.835200 122.185000 5.532410 1409569439580
93.710500 122.095000 5.110550 1409569439598
97.556600 122.802000 4.988780 1409569439614
101.905000 122.009000 4.829820 1409569439631
