104.785000 164.963000 -34.203000 1409569506720
104.923000 164.947000 -34.222200 1409569506737
105.009000 164.968000 -34.203300 1409569506754
105.211000 165.059000 -34.158300 1409569506771
105.363000 164.976000 -34.121000 1409569506788
105.541000 164.871000 -34.093200 1409569506805
105.853000 164.663000 -34.071000 1409569506821
106.044000 164.388000 -33.978100 1409569506838
106.333000 163.973000 -33.869400 1409569506855
106.671000 164.102000 -33.746000 1409569506872
107.040000 164.045000 -33.488700 1409569506902
107.553000 163.945000 -33.374200 1409569506906
107.787000 164.107000 -33.360500 1409569506922
108.369000 164.162000 -33.272500 1409569506939
109.203000 165.045000 -33.224700 1409569506955
110.150000 166.261000 -33.313900 1409569506972
111.619000 167.997000 -33.517200 1409569506989
112.205000 168.701000 -33.603900 1409569507006
113.817000 171.224000 -34.335300 1409569507022
114.180000 172.257000 -34.633900 1409569507039
114.504000 173.515000 -34.889700 1409569507056
114.939000 175.819000 -35.057700 1409569507072
115.074000 176.930000 -35.310700 1409569507089
115.420000 179.789000 -35.742600 1409569507107
115.255000 182.525000 -36.105700 1409569507123
115.485000 186.142000 -35.343600 1409569507139
115.218000 187.781000 -35.232400 1409569507156
114.664000 192.147000 -35.484800 1409569507173
114.337000 197.759000 -45.452100 1409569507190
111.349000 202.544000 -46.915000 1409569507207
107.952000 207.331000 -45.271300 1409569507223
106.176000 209.694000 -44.466200 1409569507240
103.381000 213.967000 -43.221300 1409569507257
102.071000 223.447000 -47.714500 1409569507275
99.415100 228.076000 -47.843800 1409569507291
96.160900 231.837000 -46.871500 1409569507308
94.445200 233.978000 -47.122400 1409569507325
91.130600 238.223000 -46.230800 1409569507342
87.007800 241.328000 -45.864300 1409569507358
82.268900 244.327000 -44.902100 1409569507376
78.333900 248.431000 -44.346300 1409569507392
76.098100 250.440000 -44.118000 1409569507408
71.149900 253.365000 -43.321200 1409569507443
60.519700 259.488000 -44.043700 1409569507459
56.269400 263.483000 -42.802900 1409569507475
54.237100 265.857000 -42.290200 1409569507492
48.683700 268.630000 -42.015300 1409569507509
42.506200 270.509000 -42.359400 1409569507526
37.502600 273.410000 -42.010300 1409569507543
32.159200 276.713000 -40.756400 1409569507559
28.959500 277.243000 -40.779900 1409569507576
22.541500 279.252000 -41.075900 1409569507593
16.577200 281.947000 -40.620900 1409569507610
11.037200 283.646000 -41.524800 1409569507627
5.079450 284.267000 -41.345300 1409569507643
2.182470 285.636000 -40.304300 1409569507660
-4.738890 286.441000 -38.424800 1409569507677
-10.361000 287.518000 -36.766300 1409569507693
-15.683900 287.781000 -34.662800 1409569507710
-21.909400 285.375000 -33.073700 1409569507727
